;host_is_superhost;host_total_listings_count;latitude;longitude;accommodates;bathrooms;bedrooms;beds;extra_people;minimum_nights;number_of_reviews;instant_bookable;ano;mes;num_amenities;property_type_Apartment;property_type_Condominium;property_type_House;property_type_Outro;cancellation_policy_flexible;cancellation_policy_moderate;cancellation_policy_strict;cancellation_policy_strict_14_with_grace_period;price
1494;0;1.0;-22.958005757944285;-43.20678253356722;3;1.0;0.0;2.0;89.0;1;1;0;2018;4;5;True;False;False;False;False;False;True;False;459.0
1496;0;6.0;-22.966675186071328;-43.18298286827166;4;1.0;1.0;1.0;0.0;3;0;0;2018;4;8;True;False;False;False;False;False;True;False;201.0
1499;1;4.0;-22.93534881320904;-43.1776173955265;5;1.0;1.0;4.0;42.0;2;19;1;2018;4;25;True;False;False;False;False;True;False;False;140.0
1501;1;1.0;-22.936327268114585;-43.1781193665138;3;1.0;1.0;2.0;45.0;1;58;0;2018;4;21;True;False;False;False;False;False;True;False;68.0
1502;1;5.0;-22.987120128669183;-43.22089685298979;6;2.0;2.0;4.0;50.0;2;143;0;2018;4;37;True;False;False;False;False;False;True;False;249.0
1503;1;1.0;-22.985620153689485;-43.19807048998688;2;2.0;1.0;1.0;0.0;2;132;0;2018;4;19;True;False;False;False;False;False;True;False;161.0
1504;0;1.0;-22.94135593974586;-43.19141103676292;2;2.0;1.0;1.0;90.0;3;4;0;2018;4;10;True;False;False;False;False;False;True;False;246.0
1505;0;2.0;-22.960638826296663;-43.20473055182188;2;1.0;1.0;1.0;0.0;4;8;0;2018;4;31;True;False;False;False;False;False;True;False;201.0
1507;1;1.0;-22.96277798779423;-43.17433049336529;7;2.0;2.0;6.0;0.0;1;116;0;2018;4;13;True;False;False;False;False;False;True;False;239.0
1508;0;1.0;-22.910138600023387;-43.18975447714186;3;1.0;1.0;2.0;0.0;5;2;1;2018;4;25;True;False;False;False;False;False;True;False;123.0
1510;0;1.0;-23.00941911155567;-43.34862025237079;2;1.0;1.0;1.0;0.0;2;1;0;2018;4;26;False;False;False;True;False;False;True;False;99.0
1511;0;1.0;-22.941489952348974;-43.17613057142183;2;1.0;1.0;2.0;0.0;6;21;0;2018;4;12;False;False;True;False;False;False;True;False;109.0
1514;0;2.0;-23.0330180937476;-43.4887475861086;1;2.0;1.0;1.0;100.0;1;0;0;2018;4;14;True;False;False;False;True;False;False;False;99.0
1515;0;2.0;-22.985149396923955;-43.19025809934311;4;1.0;1.0;2.0;30.0;2;145;1;2018;4;23;False;False;False;True;False;False;True;False;266.0
1516;0;2.0;-22.990934574499896;-43.351011818192944;6;2.0;3.0;4.0;0.0;5;0;0;2018;4;31;True;False;False;False;False;False;True;False;380.0
1517;0;3.0;-22.95944360021749;-43.170305588818366;4;1.0;1.0;4.0;100.0;2;13;1;2018;4;14;False;False;False;True;False;False;True;False;342.0
1518;0;3.0;-22.965173547166167;-43.17872669806626;2;1.0;1.0;1.0;0.0;2;50;1;2018;4;32;False;True;False;False;False;False;True;False;219.0
1520;0;3.0;-22.93964308895224;-43.19107723368704;3;1.0;1.0;1.0;35.0;3;6;1;2018;4;12;True;False;False;False;False;True;False;False;130.0
1521;0;3.0;-22.943556721977608;-43.19040866877716;2;1.0;1.0;1.0;35.0;3;0;1;2018;4;1;True;False;False;False;True;False;False;False;199.0
1522;0;1.0;-22.975956992806907;-43.18827387363702;6;3.0;3.0;4.0;0.0;4;0;0;2018;4;11;True;False;False;False;False;True;False;False;801.0
1524;0;1.0;-22.9814207167299;-43.23940985725686;4;2.0;2.0;2.0;0.0;4;0;0;2018;4;20;True;False;False;False;False;False;True;False;1025.0
1526;0;1.0;-22.92027694839909;-43.180192793678046;2;1.0;1.0;1.0;0.0;2;6;0;2018;4;19;True;False;False;False;False;False;True;False;68.0
1531;0;2.0;-22.96754016305897;-43.18716289965969;3;1.0;1.0;2.0;0.0;2;23;0;2018;4;19;True;False;False;False;False;False;True;False;181.0
1532;0;2.0;-22.95757056667612;-43.20138733323423;2;1.5;1.0;1.0;80.0;4;0;1;2018;4;17;True;False;False;False;False;True;False;False;130.0
1533;0;1.0;-22.921768934474613;-43.18384509136037;2;1.0;1.0;1.0;50.0;1;0;0;2018;4;2;False;False;True;False;True;False;False;False;150.0
1534;0;2.0;-22.90139507749725;-43.34949935526034;2;2.0;1.0;2.0;40.0;1;5;0;2018;4;10;True;False;False;False;False;False;True;False;65.0
1536;0;1.0;-22.982413191528178;-43.1990101137809;3;1.0;1.0;2.0;123.0;3;13;0;2018;4;9;True;False;False;False;False;True;False;False;256.0
1537;0;1.0;-22.96067176106385;-43.19147024789674;1;1.0;1.0;1.0;0.0;1;0;0;2018;4;6;False;False;True;False;True;False;False;False;215.0
1539;0;1.0;-22.9621877550452;-43.20881037867591;4;2.0;2.0;2.0;0.0;3;7;0;2018;4;16;True;False;False;False;False;False;True;False;704.0
1540;0;3.0;-22.978692586449167;-43.19099180258132;4;1.0;1.0;1.0;0.0;3;1;1;2018;4;1;True;False;False;False;False;False;True;False;144.0
1541;0;2.0;-22.963713015618424;-43.17490441078276;4;1.0;1.0;2.0;0.0;2;32;0;2018;4;12;True;False;False;False;False;False;True;False;99.0
1543;0;1.0;-22.97330357237999;-43.22692672158404;4;1.0;2.0;2.0;0.0;1;0;0;2018;4;9;True;False;False;False;False;True;False;False;514.0
1544;0;1.0;-22.916025253163376;-43.1836618842032;2;2.0;1.0;1.0;118.0;1;1;1;2018;4;31;True;False;False;False;False;False;True;False;126.0
1546;1;1.0;-22.92740812182348;-43.17674315889042;2;1.0;1.0;1.0;0.0;2;80;0;2018;4;24;True;False;False;False;False;True;False;False;89.0
1547;0;1.0;-22.979420019056867;-43.22325781646619;6;3.0;2.0;2.0;0.0;3;1;0;2018;4;21;True;False;False;False;False;True;False;False;651.0
1548;0;2.0;-22.927577252718976;-43.177426080553545;3;1.0;1.0;1.0;20.0;3;0;0;2018;4;17;True;False;False;False;False;False;True;False;120.0
1549;0;1.0;-22.98398702754485;-43.19380585556558;4;2.0;2.0;2.0;0.0;4;4;0;2018;4;7;True;False;False;False;False;False;True;False;632.0
1550;0;1.0;-22.97183612040116;-43.18877228725039;2;1.0;0.0;2.0;45.0;2;10;0;2018;4;23;True;False;False;False;False;False;True;False;188.0
1551;0;1.0;-22.95483548094441;-43.1759356331401;4;1.0;1.0;2.0;20.0;2;37;0;2018;4;15;True;False;False;False;False;False;True;False;198.0
1552;0;4.0;-23.002671198180103;-43.32371451896486;5;1.0;1.0;4.0;80.0;2;11;0;2018;4;8;False;False;False;True;False;False;True;False;99.0
1554;0;1.0;-22.9652723563758;-43.17472682973516;4;1.0;1.0;2.0;15.0;3;108;1;2018;4;17;True;False;False;False;False;False;True;False;120.0
1555;0;1.0;-22.96406889168667;-43.18326323897822;6;3.0;3.0;3.0;0.0;4;4;0;2018;4;21;True;False;False;False;False;False;True;False;1059.0
1556;0;1.0;-22.983612349982156;-43.19842630679914;5;2.0;3.0;4.0;0.0;2;12;0;2018;4;11;True;False;False;False;False;False;True;False;591.0
1557;1;2.0;-22.987692412529302;-43.19432878885062;8;3.0;3.0;5.0;41.0;2;137;1;2018;4;36;True;False;False;False;False;False;True;False;229.0
1558;0;4.0;-22.963940515257978;-43.408658960564445;2;1.5;1.0;2.0;100.0;2;2;0;2018;4;22;False;False;True;False;False;True;False;False;150.0
1561;1;6.0;-22.98453006583357;-43.19214441481376;6;2.0;2.0;2.0;120.0;2;198;0;2018;4;11;True;False;False;False;False;False;True;False;277.0
1565;1;1.0;-22.98478402709842;-43.195522991683006;4;1.0;1.0;2.0;40.0;2;13;1;2018;4;24;True;False;False;False;False;True;False;False;195.0
1566;0;5.0;-22.97899958514091;-43.19291087308549;1;1.0;1.0;1.0;0.0;1;75;1;2018;4;4;True;False;False;False;False;False;True;False;99.0
1567;0;5.0;-22.979274133593385;-43.192755871588055;3;0.0;1.0;1.0;80.0;1;80;1;2018;4;7;True;False;False;False;True;False;False;False;99.0
1568;0;1.0;-22.983515578444383;-43.21798911182693;2;1.0;1.0;1.0;0.0;2;48;0;2018;4;33;True;False;False;False;True;False;False;False;198.0
1569;0;2.0;-22.95281484557869;-43.19880901169527;1;1.0;1.0;1.0;0.0;3;18;0;2018;4;20;True;False;False;False;False;False;True;False;99.0
1572;0;2.0;-22.935390895170062;-43.17731044234322;4;2.0;2.0;4.0;100.0;5;9;1;2018;4;10;True;False;False;False;False;False;True;False;290.0
1573;0;1.0;-22.92349350098774;-43.19016422774302;4;1.0;2.0;2.0;84.0;2;11;0;2018;4;12;False;False;False;True;False;True;False;False;253.0
1574;0;2.0;-22.97565779966513;-43.19100101545187;5;1.5;2.0;2.0;0.0;3;2;1;2018;4;19;True;False;False;False;False;False;True;False;240.0
1575;0;6.0;-22.985866684090063;-43.20997091078295;2;1.0;1.0;1.0;0.0;2;205;1;2018;4;24;True;False;False;False;False;False;True;False;167.0
1576;0;5.0;-22.92392310901636;-43.1837011149309;4;1.0;1.0;4.0;0.0;3;2;0;2018;4;9;False;False;False;True;False;False;True;False;401.0
1578;0;1.0;-22.92246025207784;-43.18727714094848;3;1.0;1.0;2.0;80.0;2;42;1;2018;4;11;False;False;True;False;False;True;False;False;201.0
1579;0;4.0;-22.908203181210837;-43.17069255033024;4;1.0;1.0;2.0;100.0;1;14;0;2018;4;10;True;False;False;False;False;False;True;False;68.0
1580;0;5.0;-22.931361558208607;-43.17466893235061;3;1.0;1.0;2.0;0.0;2;6;1;2018;4;24;False;False;False;True;False;True;False;False;199.0
1581;0;1.0;-22.963672780769045;-43.181917490324416;2;2.0;1.0;1.0;0.0;2;16;0;2018;4;14;True;False;False;False;False;False;True;False;130.0
1582;0;1.0;-22.97337286613247;-43.20744799696911;2;2.0;1.0;1.0;0.0;5;1;0;2018;4;18;True;False;False;False;False;False;True;False;699.0
1583;0;1.0;-22.97169811035665;-43.187098547930745;2;1.0;1.0;2.0;0.0;3;9;0;2018;4;11;True;False;False;False;True;False;False;False;171.0
1585;0;1.0;-22.96807177221477;-43.18879119869181;4;1.0;1.0;1.0;0.0;3;3;0;2018;4;15;True;False;False;False;False;True;False;False;181.0
1586;0;1.0;-22.973438825286863;-43.18883497391206;5;2.0;3.0;4.0;34.0;1;6;0;2018;4;9;True;False;False;False;False;False;True;False;307.0
1587;0;1.0;-22.945263895486235;-43.37188828147403;1;1.0;1.0;1.0;0.0;1;6;0;2018;4;9;True;False;False;False;False;False;True;False;68.0
1589;0;2.0;-22.981949050156818;-43.2108450412073;1;1.0;1.0;1.0;0.0;1;0;0;2018;4;1;True;False;False;False;True;False;False;False;901.0
1590;0;1.0;-22.98434034609633;-43.191036663046944;4;1.0;1.0;2.0;0.0;5;8;0;2018;4;12;True;False;False;False;False;False;True;False;167.0
1591;1;2.0;-22.991633279780743;-43.23226374134065;4;1.0;1.0;2.0;50.0;3;81;1;2018;4;23;False;False;True;False;False;False;True;False;239.0
1592;0;6.0;-22.93074234443911;-43.17595641507453;4;2.0;2.0;3.0;50.0;3;1;0;2018;4;15;True;False;False;False;False;False;True;False;201.0
1593;0;6.0;-22.93261721974521;-43.176318593163934;4;1.0;2.0;4.0;50.0;3;4;0;2018;4;11;True;False;False;False;False;False;True;False;140.0
1594;0;1.0;-22.998560390431628;-43.27338673139879;4;1.0;1.0;2.0;0.0;5;7;0;2018;4;13;True;False;False;False;False;True;False;False;342.0
1595;0;3.0;-22.96642790550701;-43.17716530262355;4;2.0;3.0;4.0;0.0;2;37;1;2018;4;24;True;False;False;False;False;True;False;False;280.0
1597;0;5.0;-22.984387011409524;-43.19587386026112;5;2.0;2.0;3.0;68.0;2;9;0;2018;4;13;True;False;False;False;False;False;True;False;509.0
1599;0;1.0;-22.954179384771496;-43.19475537943559;2;1.5;1.0;1.0;70.0;5;7;0;2018;4;12;True;False;False;False;False;False;True;False;223.0
1603;0;1.0;-22.97967129835577;-43.19054081168394;3;1.0;1.0;1.0;0.0;3;0;0;2018;4;15;True;False;False;False;False;False;True;False;301.0
1604;0;1.0;-22.89897840457251;-43.229732890364446;6;1.0;2.0;4.0;0.0;1;0;0;2018;4;15;True;False;False;False;False;True;False;False;1195.0
1606;0;2.0;-22.920465958335576;-43.191130314822914;6;2.0;2.0;4.0;0.0;1;4;0;2018;4;7;True;False;False;False;False;False;True;False;430.0
1607;0;1.0;-22.943598806692115;-43.16044742065011;1;1.0;1.0;1.0;0.0;2;6;0;2018;4;7;False;False;False;True;False;False;True;False;212.0
1611;0;2.0;-22.96433895308536;-43.174692975610455;2;1.0;1.0;1.0;0.0;4;98;0;2018;4;13;True;False;False;False;False;False;True;False;130.0
1613;0;1.0;-22.969580274741254;-43.1860462775459;2;1.0;1.0;1.0;70.0;3;48;0;2018;4;13;True;False;False;False;False;False;True;False;174.0
1614;0;3.0;-22.983533364393544;-43.20147842118984;1;1.0;1.0;1.0;0.0;1;36;0;2018;4;11;True;False;False;False;False;False;True;False;75.0
1615;0;2.0;-22.93694139300189;-43.19153515158027;2;1.0;1.0;1.0;0.0;2;5;0;2018;4;12;True;False;False;False;False;False;True;False;120.0
1619;0;1.0;-23.00218879506152;-43.3469384992314;2;2.0;1.0;2.0;0.0;2;0;1;2018;4;11;True;False;False;False;False;False;True;False;1052.0
1621;0;2.0;-22.934787119340054;-43.19429049291677;2;1.0;1.0;1.0;0.0;3;1;1;2018;4;23;False;False;True;False;False;True;False;False;301.0
1623;1;2.0;-22.97181363938677;-43.18540309703136;2;1.0;1.0;2.0;70.0;2;99;1;2018;4;27;True;False;False;False;False;False;True;False;150.0
1624;0;4.0;-22.90731845011508;-43.195335944189175;4;1.0;1.0;2.0;70.0;3;12;1;2018;4;15;True;False;False;False;False;False;True;False;61.0
1626;0;2.0;-22.957082654587737;-43.1928538405128;2;1.0;1.0;1.0;100.0;4;0;0;2018;4;10;True;False;False;False;False;True;False;False;250.0
1627;0;4.0;-22.926775691179657;-43.192809406384285;4;1.0;1.0;3.0;30.0;6;15;0;2018;4;6;True;False;False;False;False;False;True;False;79.0
1628;0;4.0;-22.908592270924352;-43.17242290300369;4;1.0;1.0;2.0;100.0;1;50;0;2018;4;10;True;False;False;False;False;False;True;False;68.0
1629;0;4.0;-22.90995536143444;-43.17138249838924;4;1.0;1.0;4.0;100.0;1;21;0;2018;4;10;True;False;False;False;False;False;True;False;68.0
1630;0;1.0;-22.97051527031982;-43.1866851223614;4;1.0;1.0;2.0;0.0;2;26;0;2018;4;14;True;False;False;False;False;False;True;False;120.0
1634;0;1.0;-22.983264246092965;-43.19469674008163;3;1.0;1.0;1.0;0.0;2;2;1;2018;4;13;True;False;False;False;False;True;False;False;161.0
1635;0;1.0;-22.969051310784877;-43.18819141274573;2;1.0;0.0;2.0;0.0;4;13;1;2018;4;16;True;False;False;False;False;False;True;False;181.0
1636;1;5.0;-22.97617846309449;-43.1974999848186;5;2.5;3.0;5.0;80.0;2;82;0;2018;4;31;True;False;False;False;False;False;True;False;427.0
1637;0;1.0;-22.9340064370666;-43.180731577939234;6;2.0;3.0;4.0;63.0;3;4;0;2018;4;11;True;False;False;False;False;False;True;False;632.0
1638;0;1.0;-22.973369296386544;-43.227066400111056;3;2.0;2.0;2.0;50.0;5;17;0;2018;4;35;True;False;False;False;False;False;True;False;283.0
1639;0;4.0;-22.927465057014903;-43.192617434994624;2;2.0;1.0;1.0;0.0;4;18;0;2018;4;6;False;False;True;False;False;True;False;False;44.0
1640;0;4.0;-22.92697384368368;-43.19265321457372;2;2.0;1.0;1.0;16.0;5;3;0;2018;4;5;False;False;True;False;False;True;False;False;34.0
1642;0;2.0;-22.98272532608265;-43.19132301848351;2;1.0;1.0;1.0;0.0;7;0;0;2018;4;7;True;False;False;False;True;False;False;False;550.0
1646;0;1.0;-22.980020211349476;-43.2244425627673;4;2.0;2.0;3.0;0.0;5;8;0;2018;4;17;True;False;False;False;False;False;True;False;212.0
1647;0;6.0;-22.96129306836511;-43.17195520840645;6;1.0;3.0;3.0;50.0;5;10;0;2018;4;14;True;False;False;False;False;False;True;False;249.0
1648;0;2.0;-22.96369837801134;-43.19097802898357;2;1.0;1.0;1.0;50.0;3;123;0;2018;4;15;False;False;True;False;False;False;True;False;51.0
1651;0;3.0;-22.93005869957516;-43.189409793827;2;1.0;2.0;1.0;99.0;2;0;0;2018;4;24;True;False;False;False;False;True;False;False;500.0
1652;0;1.0;-22.95395321411743;-43.1973726109544;2;1.0;1.0;1.0;0.0;2;7;0;2018;4;8;True;False;False;False;False;False;True;False;120.0
1653;1;1.0;-22.98397757326501;-43.19806978936788;2;1.0;1.0;1.0;0.0;2;187;1;2018;4;24;True;False;False;False;False;False;True;False;82.0
1654;0;1.0;-22.96281217510699;-43.22104872653603;8;3.0;3.0;3.0;0.0;3;0;0;2018;4;13;True;False;False;False;False;False;True;False;799.0
1656;0;1.0;-22.985923764568472;-43.22866480131591;2;1.0;1.0;1.0;0.0;2;22;0;2018;4;17;True;False;False;False;False;False;True;False;680.0
1658;0;1.0;-22.99465441797446;-43.23555414138368;2;1.0;1.0;1.0;102.0;4;0;0;2018;4;16;True;False;False;False;False;False;True;False;133.0
1659;0;2.0;-22.91460934294672;-43.18925108248783;2;1.0;1.0;1.0;0.0;5;17;0;2018;4;10;True;False;False;False;False;False;True;False;219.0
1660;1;3.0;-22.983010764213983;-43.19307516856725;4;1.0;1.0;2.0;34.0;3;19;1;2018;4;30;True;False;False;False;False;False;True;False;205.0
1662;0;2.0;-22.9167514415714;-43.17874330339514;3;1.0;1.0;2.0;102.0;2;16;0;2018;4;13;True;False;False;False;False;False;True;False;225.0
